"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","total_pm","peak_width"
"1071","IB","residential","210","indoor","pm1",35808,35779,36052,290.682,-0.0129610583574434,6.34625799292437e-07,21284.081,TRUE,440671.725,273
"1072","IB","residential","210","indoor","pm1",36107,36098,36137,15.752,-0.00980862095957496,2.65852520107961e-06,563.668,TRUE,440671.725,39
"1073","IB","residential","210","indoor","pm1",36387,36386,36398,7.373,0.0320583802588594,6.1152885981952e-06,35.599,TRUE,440671.725,12
"1074","IB","residential","210","indoor","pm1",36809,36796,37018,272.239,-0.0119421651389744,5.15263888010957e-06,17527.446,TRUE,440671.725,222
"1075","IB","residential","210","indoor","pm1",37030,37020,37154,34.522,-0.00290108485992648,6.49737283241794e-06,4796.06,TRUE,440671.725,134
"1076","IB","residential","210","indoor","pm1",37189,37118,37305,41.149,-0.00202851801311815,7.12614933057328e-06,3126.302,FALSE,716987.426,187
"1077","IB","residential","210","indoor","pm1",37540,37405,37552,36.105,0.00769669612015163,7.30419811836572e-06,250.333,FALSE,716987.426,147
"1078","IB","residential","210","indoor","pm1",38426,38394,38460,25.695,-0.018931514197688,3.60015732414714e-06,640.248,FALSE,716987.426,66
"1079","IB","residential","210","indoor","pm1",38676,38672,39004,73.011,0.000788949284314521,8.52185174603605e-06,17235.99,FALSE,716987.426,332
"1080","IB","residential","210","indoor","pm1",38839,38756,38863,45.396,-0.00522112682860223,9.73734918390569e-06,499.721,TRUE,440671.725,107
"1081","IB","residential","210","indoor","pm1",39156,39146,39274,87.723,-0.0129129141695026,1.60612078562121e-06,4778.473,FALSE,716987.426,128
"1082","IB","residential","210","indoor","pm1",39520,39430,39777,261.141,-0.00549033086549214,5.05200266392231e-06,30128.94,FALSE,716987.426,347
"1083","IB","residential","210","indoor","pm1",39579,39578,39590,13.858,-0.010652928670541,1.91858553758271e-06,90.25,TRUE,440671.725,12
"1084","IB","residential","210","indoor","pm1",39873,39872,39884,6.881,-0.00794456295975563,8.39865263109136e-06,43.375,TRUE,440671.725,12
"1085","IB","residential","210","indoor","pm1",40218,40202,40342,119.24,-0.0140382191178123,7.15235537613504e-06,6869.165,TRUE,440671.725,140
"1086","IB","residential","210","indoor","pm1",40374,40370,40385,61.914,-0.158536511309816,2.2863020971722e-06,356.499,FALSE,716987.426,15
"1087","IB","residential","210","indoor","pm1",40733,40732,40743,27.178,-2.32343217970933,9.05468285412881e-06,74.937,TRUE,440671.725,11
"1088","IB","residential","210","indoor","pm1",41019,40811,41189,285.071,-0.0238181074856121,2.20747257700329e-06,10632.693,TRUE,440671.725,378
"1089","IB","residential","210","indoor","pm1",41280,41278,41291,6.418,-0.0483225623659765,3.88778329798641e-07,56.609,TRUE,440671.725,13
"1090","IB","residential","210","indoor","pm1",41971,41945,41983,27.809,-0.105118779916434,1.62404099433755e-06,187.319,TRUE,440671.725,38
"1091","IB","residential","210","indoor","pm1",42118,42117,42128,20.8,0.00811557735324898,4.82659021827718e-07,151.323,FALSE,716987.426,11
"1092","IB","residential","210","indoor","pm1",42206,42188,42314,107.983,-0.0112130471696328,9.36023004067817e-06,3599.354,TRUE,440671.725,126
"1093","IB","residential","210","indoor","pm1",42539,42537,42550,12.978,-0.0965917965547498,4.48522836914131e-06,57.776,TRUE,440671.725,13
"1094","IB","residential","210","indoor","pm1",42927,42879,43016,298.133,-0.0159783518267631,8.69708960485314e-07,6171.083,FALSE,716987.426,137
"1095","IB","residential","210","indoor","pm1",43666,43664,43677,21.789,-0.88995844292915,9.87567673506732e-06,63.466,TRUE,440671.725,13
"1096","IB","residential","210","indoor","pm1",43919,43917,43929,8.011,-0.122974519119275,8.32379656301208e-06,43.614,TRUE,440671.725,12
"1097","IB","residential","210","indoor","pm1",44395,44360,44652,269.016,-0.00778303151455348,1.32049771895168e-06,24621.012,TRUE,440671.725,292
"1098","IB","residential","210","indoor","pm1",44630,44566,44786,278.916,-0.0149585112049177,1.86968431084956e-07,14322.957,FALSE,716987.426,220
"1099","IB","residential","210","indoor","pm1",44886,44874,45042,202.028,-0.0159020236562519,5.53168656419363e-07,13183.442,FALSE,716987.426,168
"1100","IB","residential","210","indoor","pm1",45548,45530,45662,91.043,-0.0138121449505381,2.66322879452271e-06,4963.72,FALSE,716987.426,132
"1101","IB","residential","210","indoor","pm1",46180,46169,46190,11.904,-0.0285925290313321,2.94934935635156e-06,100.395,TRUE,440671.725,21
"1102","IB","residential","210","indoor","pm1",46425,46384,46531,118.723,-0.0109680512163919,4.16531730939594e-06,4954.416,TRUE,440671.725,147
"1103","IB","residential","210","indoor","pm1",46767,46766,46777,8.8,-0.0847322402299136,1.87827698280816e-06,53.781,TRUE,440671.725,11
"1104","IB","residential","210","indoor","pm1",47406,47363,47592,297.912,-0.0149395801654063,4.99818676705472e-06,16256.046,FALSE,716987.426,229
"1105","IB","residential","210","indoor","pm1",47514,47513,47525,10.501,0.0237603651892875,7.87263042672852e-06,52.248,TRUE,440671.725,12
"1106","IB","residential","210","indoor","pm1",48035,48034,48045,12.253,-0.0876521351365229,3.70378565627945e-06,74.04,TRUE,440671.725,11
"1107","IB","residential","210","indoor","pm1",48064,48052,48234,264.35,-0.0105911017354042,1.832870810477e-06,12649.848,FALSE,716987.426,182
"1108","IB","residential","210","indoor","pm1",48376,48338,48544,257.115,-0.020888418806522,1.10459962668751e-06,11756.853,TRUE,440671.725,206
"1109","IB","residential","210","indoor","pm1",48868,48867,48878,12.886,-1.17318644558334,8.31451475953338e-06,34.806,TRUE,440671.725,11
"1110","IB","residential","210","indoor","pm1",49123,49082,49185,109.353,-0.0087773302813161,1.91430872071856e-06,2195.057,TRUE,440671.725,103
"1111","IB","residential","210","indoor","pm1",49710,49686,49883,297.027,-0.0188736033289395,3.15271280769907e-06,13392.831,TRUE,440671.725,197
"1112","IB","residential","210","indoor","pm1",49955,49935,49973,88.48,-0.0468238272659243,8.48972362980047e-07,930.466,FALSE,716987.426,38
"1113","IB","residential","210","indoor","pm1",50122,50121,50132,11.803,-0.0577961710059216,2.32452938857977e-06,104.119,TRUE,440671.725,11
"1114","IB","residential","210","indoor","pm1",50407,50405,50417,10.487,-0.0834535029550387,1.81455182102799e-06,57.104,TRUE,440671.725,12
"1115","IB","residential","210","indoor","pm1",50590,50571,50695,290.854,-0.0236840008041498,1.21644770803053e-06,8186.563,FALSE,716987.426,124
"1116","IB","residential","210","indoor","pm1",50942,50941,50952,7.248,-0.0599581502214832,1.86632125861328e-06,46.578,TRUE,440671.725,11
"1117","IB","residential","210","indoor","pm1",51161,51158,51172,8.82,-0.0759558214310757,1.22303226044067e-06,68.741,TRUE,440671.725,14
"1118","IB","residential","210","indoor","pm1",51220,51203,51357,178.882,-0.0173507232935692,2.08403967557795e-07,10365.887,FALSE,716987.426,154
"1119","IB","residential","210","indoor","pm1",51376,51375,51386,6.712,-0.0551274323793354,6.8509666183074e-06,46.083,TRUE,440671.725,11
"1120","IB","residential","210","indoor","pm1",51621,51620,51631,13.54,-0.104404998116672,7.20870308759662e-06,57.908,TRUE,440671.725,11
"1121","IB","residential","210","indoor","pm1",52067,52059,52093,17.061,-0.0217825092869695,1.18387283521243e-06,351.998,TRUE,440671.725,34
"1122","IB","residential","210","indoor","pm1",52480,52479,52490,14.073,0.00660905386687612,1.79663713711651e-07,95.666,TRUE,440671.725,11
"1123","IB","residential","210","indoor","pm1",52839,52838,52849,14.586,-0.0833751666258389,3.41666412629628e-06,93.129,TRUE,440671.725,11
"1124","IB","residential","210","indoor","pm1",53230,53229,53241,13.119,-0.0333795256724281,2.51923933910629e-06,96.902,TRUE,440671.725,12
"1125","IB","residential","210","indoor","pm1",53660,53602,53808,175.942,-0.00637116767962807,2.3878450945036e-06,9242.657,TRUE,440671.725,206
"1126","IB","residential","210","indoor","pm1",54061,53997,54093,61.945,-0.00393522400154128,7.41359070557566e-06,892.724,TRUE,440671.725,96
"1127","IB","residential","210","indoor","pm1",54438,54430,54448,11.977,-0.0753167372970527,5.90185686056016e-06,78.945,TRUE,440671.725,18
"1128","IB","residential","210","indoor","pm1",55052,55051,55063,22.846,-0.00416737911020273,4.56129384215769e-06,99.484,TRUE,440671.725,12
"1129","IB","residential","210","indoor","pm1",55292,55290,55303,10.36,-0.116336050645287,3.21480397127528e-06,54.56,TRUE,440671.725,13
"1130","IB","residential","210","indoor","pm1",55745,55741,55764,22.65,-0.0728252601468988,6.58767141824136e-06,217.786,TRUE,440671.725,23
"1131","IB","residential","210","indoor","pm1",55973,55946,56068,282.654,-0.0422552642902256,5.16961069354738e-07,6565.3,TRUE,440671.725,122
"1132","IB","residential","210","indoor","pm1",56190,56182,56200,8.717,-0.045561099058469,5.27020292314519e-06,76.651,TRUE,440671.725,18
"1133","IB","residential","210","indoor","pm1",56208,56164,56260,40.34,-0.0165066823362281,3.12293120064706e-07,1251.413,FALSE,716987.426,96
"1134","IB","residential","210","indoor","pm1",56461,56397,56543,238.451,-0.0458986884737543,3.46668407350477e-06,5139.076,TRUE,440671.725,146
"1135","IB","residential","210","indoor","pm1",56843,56842,56853,6.35,-0.0427345426037833,5.7185338289697e-06,53.513,TRUE,440671.725,11
"1136","IB","residential","210","indoor","pm1",57329,57314,57464,76.497,-0.0199363219646855,1.28317058768853e-06,3362.35,TRUE,440671.725,150
"1137","IB","residential","210","indoor","pm1",57633,57630,57646,14.955,-0.148063848991265,3.27121939705224e-06,94.953,TRUE,440671.725,16
"1138","IB","residential","210","indoor","pm1",57898,57897,57910,6.832,-0.0387785076883099,5.59422283244871e-06,62.148,TRUE,440671.725,13
"1139","IB","residential","210","indoor","pm1",58993,58992,59004,7.575,-0.0860669042256018,3.72276732465798e-06,38.776,TRUE,440671.725,12
"1140","IB","residential","210","indoor","pm1",59344,59328,59416,50.414,-0.0219543717957884,9.8861825249096e-06,1402.192,TRUE,440671.725,88
"1141","IB","residential","210","indoor","pm1",59569,59563,59579,9.531,-0.181388915214002,2.84498528103153e-06,44.759,TRUE,440671.725,16
"1142","IB","residential","210","indoor","pm1",60039,60001,60232,180.38,-0.0191090480966212,6.37348056110579e-06,7917.484,TRUE,440671.725,231
"1143","IB","residential","210","indoor","pm1",60441,60440,60451,8.968,-0.21447864727063,9.33578069992616e-06,29.35,TRUE,440671.725,11
"1144","IB","residential","210","indoor","pm1",60701,60699,60711,7.486,-0.0507380100948243,3.56809373652921e-07,61.338,TRUE,440671.725,12
"1145","IB","residential","210","indoor","pm1",61395,61374,61438,18.436,-0.0157915600482611,1.20455741722538e-06,533.95,TRUE,440671.725,64
"1146","IB","residential","210","indoor","pm1",61653,61651,61664,9.089,-0.0984189374914194,7.34685799495869e-06,61.705,TRUE,440671.725,13
"1147","IB","residential","210","indoor","pm1",61950,61948,62021,42.033,-0.019609363253828,8.1178269386702e-06,1090.244,TRUE,440671.725,73
"1148","IB","residential","210","indoor","pm1",64288,64276,64314,34.497,-0.0511357764660036,4.26685998717684e-06,608.359,FALSE,716987.426,38
"1149","IB","residential","210","indoor","pm1",65554,65549,65565,22.666,-0.0747182984403511,5.63692799626447e-07,173.972,FALSE,716987.426,16
"1150","IB","residential","210","indoor","pm1",65799,65777,65851,204.987,-0.0698849668680026,1.98927210443291e-06,2870.916,FALSE,716987.426,74
"1151","IB","residential","210","indoor","pm1",67186,67159,67295,296.926,-0.0405189801465502,9.70709624006853e-06,6815.521,FALSE,716987.426,136
"1152","IB","residential","210","indoor","pm1",68653,68647,68695,100.367,-0.0546941549294353,7.21928357989851e-06,1261.673,FALSE,716987.426,48
"1153","IB","residential","210","indoor","pm1",69664,69643,69725,93.532,-0.0403048266066856,5.92897289258972e-06,1977.13,FALSE,716987.426,82
"1154","IB","residential","210","indoor","pm25",224,216,235,12.528,-0.0486542872894668,2.04722446241087e-06,103.734,TRUE,565080.186,19
"1155","IB","residential","210","indoor","pm25",799,796,814,65.198,-0.12341668940033,3.96098522833182e-07,492.858,FALSE,804311.429,18
"1156","IB","residential","210","indoor","pm25",1045,1042,1059,24.88,-0.0371503804492778,8.26268846450516e-06,247.186,FALSE,804311.429,17
"1157","IB","residential","210","indoor","pm25",1132,1104,1296,298.128,-0.0132445450830893,8.4646327718143e-06,16219.981,TRUE,565080.186,192
"1158","IB","residential","210","indoor","pm25",1333,1332,1343,24.919,-0.00166196672634887,2.85575799123454e-06,111.247,TRUE,565080.186,11
"1159","IB","residential","210","indoor","pm25",1528,1488,1718,297.223,-0.0101991725747852,7.24079716091166e-06,18426.048,FALSE,804311.429,230
"1160","IB","residential","210","indoor","pm25",1735,1734,1745,7.668,0.00187584014398437,1.18252306409344e-06,50.327,TRUE,565080.186,11
"1161","IB","residential","210","indoor","pm25",3608,3602,3829,95.283,-0.00300091242961348,1.61072497934901e-06,8320.944,FALSE,804311.429,227
"1162","IB","residential","210","indoor","pm25",4011,4005,4213,34.203,-0.00501009813068611,8.75714142683024e-06,19722.523,FALSE,804311.429,208
"1163","IB","residential","210","indoor","pm25",5260,5120,5270,52.997,-0.0985715299849922,9.64396181349085e-07,399.654,TRUE,565080.186,150
"1164","IB","residential","210","indoor","pm25",5719,5696,5874,284.946,-0.0129614757371091,7.05443827782135e-06,14784.186,FALSE,804311.429,178
"1165","IB","residential","210","indoor","pm25",6376,6288,6500,295.457,-0.018536549573389,8.89141058526869e-07,11299.725,TRUE,565080.186,212
"1166","IB","residential","210","indoor","pm25",6488,6470,6704,55.705,0.000554631105737274,6.34572885682683e-06,10891.722,FALSE,804311.429,234
"1167","IB","residential","210","indoor","pm25",6784,6777,6800,19.262,-0.0163069167986941,6.21679436806225e-06,282.376,TRUE,565080.186,23
"1168","IB","residential","210","indoor","pm25",7771,7767,7781,13.372,-0.157001579462493,1.37120397080138e-06,77.338,TRUE,565080.186,14
"1169","IB","residential","210","indoor","pm25",7995,7943,8111,273.79,-0.0317432357420259,6.76604935144393e-06,7910.546,TRUE,565080.186,168
"1170","IB","residential","210","indoor","pm25",8561,8499,8771,148.361,-0.00662955586952926,3.79321383154638e-06,18946.567,FALSE,804311.429,272
"1171","IB","residential","210","indoor","pm25",8894,8893,8906,7.432,-0.0286214366251749,3.00988358867395e-07,77.454,TRUE,565080.186,13
"1172","IB","residential","210","indoor","pm25",10318,10317,10328,7.386,-0.0604880898855283,4.73781412926231e-06,50.722,TRUE,565080.186,11
"1173","IB","residential","210","indoor","pm25",10896,10887,10913,23.883,-0.0116904057821748,5.23559036842535e-07,376.031,FALSE,804311.429,26
"1174","IB","residential","210","indoor","pm25",14714,14713,14724,8.834,-0.0211916169421858,4.22379926820373e-06,88.588,TRUE,565080.186,11
"1175","IB","residential","210","indoor","pm25",15127,15126,15137,30.87,-0.0283222474172286,2.40950134466006e-06,209.15,FALSE,804311.429,11
"1176","IB","residential","210","indoor","pm25",15271,15262,15285,14.402,0.00838753421702989,5.93182212473441e-06,229.507,TRUE,565080.186,23
"1177","IB","residential","210","indoor","pm25",17966,17923,18133,292.25,-0.00956390879869313,3.62905062312417e-06,16659.591,FALSE,804311.429,210
"1178","IB","residential","210","indoor","pm25",18902,18793,19099,119.216,-0.00537816141287096,2.61448771033082e-06,19806.705,FALSE,804311.429,306
"1179","IB","residential","210","indoor","pm25",20945,20908,21158,279.845,-0.0126403586010961,3.8585908513656e-07,18522.234,TRUE,565080.186,250
"1180","IB","residential","210","indoor","pm25",21389,21388,21400,10.165,0.0369125241656203,4.99957858766076e-06,41.499,TRUE,565080.186,12
"1181","IB","residential","210","indoor","pm25",23171,23131,23263,220.584,-0.0234848131359249,1.76331740366206e-06,6189.653,TRUE,565080.186,132
"1182","IB","residential","210","indoor","pm25",24167,24166,24178,8.926,0.0570189113813077,2.22367161271262e-06,43.848,TRUE,565080.186,12
"1183","IB","residential","210","indoor","pm25",24423,24418,24435,20.952,-0.0218867036516433,3.45798645790998e-06,237.324,FALSE,804311.429,17
"1184","IB","residential","210","indoor","pm25",24429,24427,24440,11.369,-0.0697740726487511,1.51542169856591e-06,64.511,TRUE,565080.186,13
"1185","IB","residential","210","indoor","pm25",24681,24677,24769,50.066,-0.0041596407795255,6.54435831010088e-06,4129.307,FALSE,804311.429,92
"1186","IB","residential","210","indoor","pm25",24773,24772,24785,8.443,-0.689771042809103,8.71973739144143e-06,28.47,TRUE,565080.186,13
"1187","IB","residential","210","indoor","pm25",25215,25071,25232,51.108,-0.0728783266772261,2.70635532265462e-06,380.672,TRUE,565080.186,161
"1188","IB","residential","210","indoor","pm25",25471,25451,25493,14.829,-0.0188170302951319,2.82200444946956e-06,273.688,TRUE,565080.186,42
"1189","IB","residential","210","indoor","pm25",26117,26116,26127,11.985,-0.0590578152975665,1.01964596566428e-06,81.218,TRUE,565080.186,11
"1190","IB","residential","210","indoor","pm25",26947,26911,27161,232.442,-0.0175804314951998,8.81032492330613e-06,12530.5,TRUE,565080.186,250
"1191","IB","residential","210","indoor","pm25",27196,27195,27207,15.122,-0.000590963364686987,3.43935417504404e-06,85.785,TRUE,565080.186,12
"1192","IB","residential","210","indoor","pm25",27425,27355,27467,31.773,-0.0107553550003231,3.91743032493796e-06,1215.661,FALSE,804311.429,112
"1193","IB","residential","210","indoor","pm25",28209,28158,28368,294.671,-0.0126657178318513,2.1778467912512e-06,13014.44,TRUE,565080.186,210
"1194","IB","residential","210","indoor","pm25",28434,28433,28444,26.088,-1.38152143589734,7.45221837946204e-06,66.859,TRUE,565080.186,11
"1195","IB","residential","210","indoor","pm25",28595,28373,28754,297.063,-0.00875248704202385,4.41966527440138e-06,16007.551,FALSE,804311.429,381
"1196","IB","residential","210","indoor","pm25",28765,28764,28776,13.271,0.0375068149622496,5.3794513835122e-06,61.606,TRUE,565080.186,12
"1197","IB","residential","210","indoor","pm25",30292,30262,30494,270.931,-0.0106869652073223,2.48612300397389e-06,20825.582,FALSE,804311.429,232
"1198","IB","residential","210","indoor","pm25",30567,30566,30577,7.85,0.0322833604855028,4.17670982426181e-06,36.291,TRUE,565080.186,11
"1199","IB","residential","210","indoor","pm25",30748,30721,30887,38.407,0.00110163648040562,2.07163808590357e-06,5178.278,FALSE,804311.429,166
"1200","IB","residential","210","indoor","pm25",30775,30723,30786,31.459,-0.149739656328954,4.78310874450071e-06,119.083,TRUE,565080.186,63
"1201","IB","residential","210","indoor","pm25",31089,31088,31100,8.673,0.0398917253633209,5.68338981177651e-06,47.921,TRUE,565080.186,12
"1202","IB","residential","210","indoor","pm25",31320,31319,31331,8.113,-0.0126271614496849,7.38578104334627e-06,37.044,TRUE,565080.186,12
"1203","IB","residential","210","indoor","pm25",31913,31903,32073,293.842,-0.0136079997278121,2.18377766422482e-06,16064.843,FALSE,804311.429,170
"1204","IB","residential","210","indoor","pm25",33446,33445,33457,10.464,0.0354687410073546,3.51116284002771e-06,55.154,TRUE,565080.186,12
"1205","IB","residential","210","indoor","pm25",34186,34185,34196,7.846,-0.0729459677769696,5.98740623959414e-06,50.794,TRUE,565080.186,11
"1206","IB","residential","210","indoor","pm25",34944,34943,34954,11.106,-0.191437150170418,8.16605120456087e-06,36.638,TRUE,565080.186,11
"1207","IB","residential","210","indoor","pm25",35808,35779,36036,290.682,-0.0129543442491795,1.46470587675175e-06,21082.82,TRUE,565080.186,257
"1208","IB","residential","210","indoor","pm25",36107,36100,36131,15.752,-0.00926505748016995,5.65841650848407e-06,466.96,TRUE,565080.186,31
"1209","IB","residential","210","indoor","pm25",36387,36386,36398,7.373,0.0320583802588594,6.1152885981952e-06,35.599,TRUE,565080.186,12
"1210","IB","residential","210","indoor","pm25",36809,36796,37002,272.239,-0.011881289486495,4.12381491637608e-06,17255.307,TRUE,565080.186,206
"1211","IB","residential","210","indoor","pm25",37030,37024,37142,34.522,-0.00161798048167453,3.0229176892059e-06,4532.622,TRUE,565080.186,118
"1212","IB","residential","210","indoor","pm25",37189,37118,37305,41.149,-0.00202851801311815,7.12614933057328e-06,3126.302,FALSE,804311.429,187
"1213","IB","residential","210","indoor","pm25",37540,37405,37552,36.105,0.00769669612015163,7.30419811836572e-06,250.333,FALSE,804311.429,147
"1214","IB","residential","210","indoor","pm25",38426,38394,38454,25.695,-0.0191284136192861,4.68517225019122e-06,557.501,FALSE,804311.429,60
"1215","IB","residential","210","indoor","pm25",38676,38672,38826,73.011,-0.0064317388806924,3.38773010322059e-07,6130.768,FALSE,804311.429,154
"1216","IB","residential","210","indoor","pm25",38839,38758,38857,45.396,-0.00116655691733711,3.2563340731104e-06,386.206,TRUE,565080.186,99
"1217","IB","residential","210","indoor","pm25",39156,39146,39248,87.723,-0.0139139384028431,1.89051296986756e-06,4182.62,FALSE,804311.429,102
"1218","IB","residential","210","indoor","pm25",39520,39430,39735,261.141,-0.0045663317989609,2.80935806884191e-06,28891.69,FALSE,804311.429,305
"1219","IB","residential","210","indoor","pm25",39579,39578,39590,13.858,-0.010652928670541,1.91858553758271e-06,90.25,TRUE,565080.186,12
"1220","IB","residential","210","indoor","pm25",40218,40202,40332,119.24,-0.0139446607136432,4.28838318631629e-06,6668.595,TRUE,565080.186,130
"1221","IB","residential","210","indoor","pm25",40374,40370,40385,61.914,-0.158536511309816,2.2863020971722e-06,356.499,FALSE,804311.429,15
"1222","IB","residential","210","indoor","pm25",40733,40732,40743,27.178,-2.32343217970933,9.05468285412881e-06,74.937,TRUE,565080.186,11
"1223","IB","residential","210","indoor","pm25",41019,40811,41183,285.071,-0.0238422424833831,2.08985818047105e-06,10588.852,TRUE,565080.186,372
"1224","IB","residential","210","indoor","pm25",41971,41947,41983,27.809,-0.105118779916434,1.62404099433755e-06,187.319,TRUE,565080.186,36
"1225","IB","residential","210","indoor","pm25",42118,42117,42128,20.8,0.00811557735324898,4.82659021827718e-07,151.323,FALSE,804311.429,11
"1226","IB","residential","210","indoor","pm25",42206,42188,42309,107.983,-0.0104744774696226,1.53535081370512e-06,3559.699,TRUE,565080.186,121
"1227","IB","residential","210","indoor","pm25",42539,42537,42550,12.978,-0.0965917965547498,4.48522836914131e-06,57.776,TRUE,565080.186,13
"1228","IB","residential","210","indoor","pm25",42927,42879,43016,298.133,-0.0159783518267631,8.69708960485314e-07,6171.083,FALSE,804311.429,137
"1229","IB","residential","210","indoor","pm25",43666,43664,43677,21.789,-0.88995844292915,9.87567673506732e-06,63.466,TRUE,565080.186,13
"1230","IB","residential","210","indoor","pm25",43919,43917,43929,8.011,-0.122974519119275,8.32379656301208e-06,43.614,TRUE,565080.186,12
"1231","IB","residential","210","indoor","pm25",44395,44360,44638,269.016,-0.00770445533500137,9.24993298619731e-07,24296.353,TRUE,565080.186,278
"1232","IB","residential","210","indoor","pm25",44630,44566,44772,278.916,-0.0150649521485044,3.27218459331732e-07,13919.017,FALSE,804311.429,206
"1233","IB","residential","210","indoor","pm25",44886,44874,45040,202.028,-0.0158830570864389,4.65986792355709e-07,13155.882,FALSE,804311.429,166
"1234","IB","residential","210","indoor","pm25",45548,45533,45662,91.043,-0.0138121449505381,2.66322879452271e-06,4963.72,FALSE,804311.429,129
"1235","IB","residential","210","indoor","pm25",46180,46171,46190,11.904,-0.0285925290313321,2.94934935635156e-06,100.395,TRUE,565080.186,19
"1236","IB","residential","210","indoor","pm25",46425,46388,46529,118.723,-0.0109045566368212,3.88808278604202e-06,4911.979,TRUE,565080.186,141
"1237","IB","residential","210","indoor","pm25",46767,46766,46777,8.8,-0.0847322402299136,1.87827698280816e-06,53.781,TRUE,565080.186,11
"1238","IB","residential","210","indoor","pm25",47406,47363,47584,297.912,-0.01496269552725,8.70398066583007e-06,16100.609,FALSE,804311.429,221
"1239","IB","residential","210","indoor","pm25",47514,47513,47525,10.501,0.0237603651892875,7.87263042672852e-06,52.248,TRUE,565080.186,12
"1240","IB","residential","210","indoor","pm25",48035,48034,48045,12.253,-0.0876521351365229,3.70378565627945e-06,74.04,TRUE,565080.186,11
"1241","IB","residential","210","indoor","pm25",48064,48052,48228,264.35,-0.0105163275047901,1.55732158542873e-06,12524.499,FALSE,804311.429,176
"1242","IB","residential","210","indoor","pm25",48376,48340,48533,257.115,-0.0209860420998222,9.09007333058195e-06,11603.54,TRUE,565080.186,193
"1243","IB","residential","210","indoor","pm25",48868,48867,48878,12.886,-1.17318644558334,8.31451475953338e-06,34.806,TRUE,565080.186,11
"1244","IB","residential","210","indoor","pm25",49123,49082,49179,109.353,-0.0088436208290697,1.81573032840653e-06,2031.733,TRUE,565080.186,97
"1245","IB","residential","210","indoor","pm25",49710,49686,49878,297.027,-0.018926518138567,2.65325976529481e-06,13306.702,TRUE,565080.186,192
"1246","IB","residential","210","indoor","pm25",49955,49935,49973,88.48,-0.0468238272659243,8.48972362980047e-07,930.466,FALSE,804311.429,38
"1247","IB","residential","210","indoor","pm25",50122,50121,50132,11.803,-0.0577961710059216,2.32452938857977e-06,104.119,TRUE,565080.186,11
"1248","IB","residential","210","indoor","pm25",50407,50405,50417,10.487,-0.0834535029550387,1.81455182102799e-06,57.104,TRUE,565080.186,12
"1249","IB","residential","210","indoor","pm25",50590,50571,50679,290.854,-0.0249100013780329,5.68943421973713e-07,7651.568,FALSE,804311.429,108
"1250","IB","residential","210","indoor","pm25",50942,50941,50952,7.248,-0.0599581502214832,1.86632125861328e-06,46.578,TRUE,565080.186,11
"1251","IB","residential","210","indoor","pm25",51161,51158,51172,8.82,-0.0759558214310757,1.22303226044067e-06,68.741,TRUE,565080.186,14
"1252","IB","residential","210","indoor","pm25",51220,51203,51357,178.882,-0.0173507232935692,2.08403967557795e-07,10365.887,FALSE,804311.429,154
"1253","IB","residential","210","indoor","pm25",51621,51620,51631,13.54,-0.104404998116672,7.20870308759662e-06,57.908,TRUE,565080.186,11
"1254","IB","residential","210","indoor","pm25",52067,52059,52093,17.061,-0.0217825092869695,1.18387283521243e-06,351.998,TRUE,565080.186,34
"1255","IB","residential","210","indoor","pm25",52480,52479,52490,14.073,0.00660905386687612,1.79663713711651e-07,95.666,TRUE,565080.186,11
"1256","IB","residential","210","indoor","pm25",52839,52838,52849,14.586,-0.0833751666258389,3.41666412629628e-06,93.129,TRUE,565080.186,11
"1257","IB","residential","210","indoor","pm25",53230,53229,53241,13.119,-0.0333795256724281,2.51923933910629e-06,96.902,TRUE,565080.186,12
"1258","IB","residential","210","indoor","pm25",53660,53602,53808,175.942,-0.00637116767962807,2.3878450945036e-06,9242.657,TRUE,565080.186,206
"1259","IB","residential","210","indoor","pm25",54061,53997,54089,61.945,-0.00114591684125844,2.49407308719683e-06,798.837,TRUE,565080.186,92
"1260","IB","residential","210","indoor","pm25",54438,54430,54448,11.977,-0.0753167372970527,5.90185686056016e-06,78.945,TRUE,565080.186,18
"1261","IB","residential","210","indoor","pm25",55052,55051,55063,22.846,-0.00416737911020273,4.56129384215769e-06,99.484,TRUE,565080.186,12
"1262","IB","residential","210","indoor","pm25",55292,55290,55303,10.36,-0.116336050645287,3.21480397127528e-06,54.56,TRUE,565080.186,13
"1263","IB","residential","210","indoor","pm25",55745,55741,55756,22.65,-0.0907657465102619,1.614744373644e-06,160.244,TRUE,565080.186,15
"1264","IB","residential","210","indoor","pm25",55973,55946,56063,282.654,-0.0422882954920655,3.95966666764176e-07,6529.193,TRUE,565080.186,117
"1265","IB","residential","210","indoor","pm25",56190,56189,56200,8.717,-0.045561099058469,5.27020292314519e-06,76.651,TRUE,565080.186,11
"1266","IB","residential","210","indoor","pm25",56208,56164,56256,40.34,-0.0167790639379312,3.96309404313103e-07,1187.318,FALSE,804311.429,92
"1267","IB","residential","210","indoor","pm25",56461,56397,56540,238.451,-0.0459323553951286,3.31881420339824e-06,5116.932,TRUE,565080.186,143
"1268","IB","residential","210","indoor","pm25",57329,57314,57441,76.497,-0.0203977498108369,4.63908941828735e-06,3181.071,TRUE,565080.186,127
