"","participant_id","environment","room","type","case","mean","median","q5","q25","q75","q95","sd"
"108","502","indoor","kids","pm25","redu",80.6119184361296,81.1342426417803,84.201174289246,82.2060353798127,80.8119743692431,79.0207635908073,76.7540633741485
"109","502","indoor","living","pm1","after",2.94476228238082,1.88,0.525,1.125,3.175,8.98,3.79190116207882
"110","502","indoor","living","pm1","before",5.09061859273066,3.537,0.894,2.0315,5.92225,15.6557,5.58295050016215
"111","502","indoor","living","pm1","redu",42.1531543025851,46.8476109697484,41.2751677852349,44.622200344573,46.3886191903415,42.6406995535172,32.0806952888319
"112","502","indoor","living","pm10","after",6.07284960350014,3.16,0.836,1.817,6.6375,19.933,8.8091480080895
"113","502","indoor","living","pm10","before",10.7322297297297,6.2835,1.65055,3.39425,11.65825,31.96935,16.4973904752259
"114","502","indoor","living","pm10","redu",43.414837769662,49.7095567756823,49.3502165944685,46.4682919643515,43.0660690927026,37.6496550602374,46.6027792618585
"115","502","indoor","living","pm25","after",3.23136851699936,2.086,0.637,1.294,3.448,9.6465,4.10382022331126
"116","502","indoor","living","pm25","before",5.78718639328984,4.1335,1.07085,2.38875,6.63425,17.3334,6.1220919024777
"117","502","indoor","living","pm25","redu",44.1633930998648,49.5342929720576,40.5145445207079,45.8294086865515,48.0272826619437,44.3473294333483,32.9670268156153
"118","513","indoor","parents","pm1","after",6.59715775519222,5.972,3.3672,4.7665,7.433,10.1663,3.60971560245795
"119","513","indoor","parents","pm1","before",11.5273262330679,8.565,3.817,5.618,11.7195,29.088,14.0866179797317
"120","513","indoor","parents","pm1","redu",42.769401838674,30.2743724460012,11.7841236573225,15.1566393734425,36.5757924826144,65.0498487348735,74.3748598304311
"121","513","indoor","parents","pm10","after",8.8259664162616,7.044,3.877,5.6035,9.123,21.3767,6.4586329080783
"122","513","indoor","parents","pm10","before",16.6394219832489,10.568,4.298,6.9815,16.479,50.7265,21.3761484096002
"123","513","indoor","parents","pm10","redu",46.9574939252889,33.3459500378501,9.79525360632853,19.7378786793669,44.6386309848899,57.8589100371601,69.7857968408487
"124","513","indoor","parents","pm25","after",6.94057357490057,6.282,3.5788,5.064,7.821,10.7636,3.77381869370209
"125","513","indoor","parents","pm25","before",12.3832221073312,9.048,4.023,5.9715,12.3475,32.551,15.3156645661926
"126","513","indoor","parents","pm25","redu",43.9517961097413,30.5702917771883,11.0415113099677,15.1971866365235,36.6592427616927,66.9331203342447,75.3597457205199
"127","513","indoor","living","pm1","after",NA,NA,NA,NA,NA,NA,NA
"128","513","indoor","living","pm1","before",16.4888304347826,7.1785,3.67645,4.8575,17.18075,63.9768499999999,22.0305395707218
"129","513","indoor","living","pm1","redu",NA,NA,NA,NA,NA,NA,NA
"130","513","indoor","living","pm10","after",NA,NA,NA,NA,NA,NA,NA
"131","513","indoor","living","pm10","before",19.4399243478261,8.4475,3.88715,5.58475,19.7085,75.6446,26.4838906770629
"132","513","indoor","living","pm10","redu",NA,NA,NA,NA,NA,NA,NA
"133","513","indoor","living","pm25","after",NA,NA,NA,NA,NA,NA,NA
"134","513","indoor","living","pm25","before",17.4107660869565,7.505,3.80585,5.1545,17.8825,67.5277,23.5907474441745
"135","513","indoor","living","pm25","redu",NA,NA,NA,NA,NA,NA,NA
"136","609","indoor","kids","pm1","after",NA,NA,NA,NA,NA,NA,NA
"137","609","indoor","kids","pm1","before",14.9133896103896,9.458,6.3943,7.303,18.55825,40.26845,11.5573343495172
"138","609","indoor","kids","pm1","redu",NA,NA,NA,NA,NA,NA,NA
"139","609","indoor","kids","pm10","after",NA,NA,NA,NA,NA,NA,NA
"140","609","indoor","kids","pm10","before",24.4534329004329,13.652,7.8075,10.197,27.61825,62.15875,26.7584570457539
"141","609","indoor","kids","pm10","redu",NA,NA,NA,NA,NA,NA,NA
"142","609","indoor","kids","pm25","after",NA,NA,NA,NA,NA,NA,NA
"143","609","indoor","kids","pm25","before",16.6337662337662,10.2375,6.8413,7.90825,20.90125,43.14675,12.7548236322121
"144","609","indoor","kids","pm25","redu",NA,NA,NA,NA,NA,NA,NA
"145","609","indoor","living","pm1","after",NA,NA,NA,NA,NA,NA,NA
"146","609","indoor","living","pm1","before",22.9030925360105,7.151,3.177,4.5025,13.21,128.113,45.5146797616964
"147","609","indoor","living","pm1","redu",NA,NA,NA,NA,NA,NA,NA
"148","609","indoor","living","pm10","after",NA,NA,NA,NA,NA,NA,NA
"149","609","indoor","living","pm10","before",25.2173518114361,9.143,3.619,5.535,17.166,136.529,47.5521525746998
"150","609","indoor","living","pm10","redu",NA,NA,NA,NA,NA,NA,NA
"151","609","indoor","living","pm25","after",NA,NA,NA,NA,NA,NA,NA
"152","609","indoor","living","pm25","before",23.8043430816237,7.5,3.33,4.721,13.7045,134.025,47.153738974296
"153","609","indoor","living","pm25","redu",NA,NA,NA,NA,NA,NA,NA
"154","611","indoor","living","pm1","after",3.10606730408699,2.006,0.414,0.999,3.94525,9.89955,3.11219366454165
"155","611","indoor","living","pm1","before",3.80041833870465,3.008,1.0178,1.8645,4.7615,8.9892,2.95463359284654
"156","611","indoor","living","pm1","redu",18.2703842770721,33.311170212766,59.3240322263706,46.4199517296862,17.1427071301061,-10.1271525830997,-5.3326433462538
"157","611","indoor","living","pm10","after",6.83150665541807,3.672,0.775,1.985,7.531,20.42815,11.8701092262805
"158","611","indoor","living","pm10","before",7.13754350764113,4.521,1.3309,2.646,7.9235,20.8864,11.4921037224077
"159","611","indoor","living","pm10","redu",4.28770559360409,18.7790311877903,41.7687279284695,24.9811035525321,4.95361898151071,2.19401141412605,-3.28926289740774
"160","611","indoor","living","pm25","after",3.6458031496063,2.494,0.588,1.294,4.778,10.76685,3.35906938832528
"161","611","indoor","living","pm25","before",4.50437540284853,3.568,1.1939,2.2005,5.7795,10.5314,3.41216703030999
"162","611","indoor","living","pm25","redu",19.060850316767,30.1008968609866,50.7496440237876,41.1951829129743,17.3284886235834,-2.23569515923802,1.55612669347801
"163","611","indoor","parents","pm1","after",8.88815429034546,5.133,0.9635,2.5125,10.759,33.4175,10.7174480667379
"164","611","indoor","parents","pm1","before",11.5748347650864,9.486,4.0324,6.493,14.077,26.358,7.74557672326898
"165","611","indoor","parents","pm1","redu",23.2113937630013,45.8886780518659,76.1060410673544,61.3044817495765,23.5703630034809,-26.7831398436907,-38.3686257285517
"166","611","indoor","parents","pm10","after",11.3288447978928,6.426,1.302,3.1615,13.154,40.619,15.1230262047879
