"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","total_pm","peak_width"
"1797","CM","residential","503","indoor","pm1",4226,4149,4246,3.452,-0.0400695097337211,1.41306335528988e-06,45.419,TRUE,71849.804,97
"1798","CM","residential","503","indoor","pm1",4407,4258,4590,24.959,-0.0113773868547839,5.94816565488358e-06,1661.669,FALSE,164490.381,332
"1799","CM","residential","503","indoor","pm1",4624,4611,4772,15.567,-0.0136346521150259,9.77106032592562e-06,946.738,TRUE,71849.804,161
"1800","CM","residential","503","indoor","pm1",4879,4863,5192,28.225,-0.0172459104466564,9.37258390386281e-06,2006.19,TRUE,71849.804,329
"1801","CM","residential","503","indoor","pm1",5166,4629,5483,6.167,-0.000465616742717592,5.0596296976834e-07,1452.413,FALSE,164490.381,854
"1802","CM","residential","503","indoor","pm1",5437,5402,5718,49.107,-0.021353568331961,1.12082474722704e-06,2397.733,TRUE,71849.804,316
"1803","CM","residential","503","indoor","pm1",5512,5483,5786,42.503,-0.0116665836566759,8.4270702693769e-06,2600.634,FALSE,164490.381,303
"1804","CM","residential","503","indoor","pm1",5931,5917,5985,7.783,-0.016421198260357,6.45791035358407e-07,257.808,FALSE,164490.381,68
"1805","CM","residential","503","indoor","pm1",5968,5866,6018,4.941,-0.0306021988773764,2.73724461806727e-06,131.404,TRUE,71849.804,152
"1806","CM","residential","503","indoor","pm1",6440,6055,6537,22.867,-0.0354520253585443,2.68409473517652e-06,628.003,TRUE,71849.804,482
"1807","CM","residential","503","indoor","pm1",6782,6752,6894,26.927,-0.023921511972898,7.26006504091268e-07,1075.229,TRUE,71849.804,142
"1808","CM","residential","503","indoor","pm1",7104,6372,7881,47.955,-0.00223489262704583,1.44502791174827e-06,7785.52,FALSE,164490.381,1509
"1809","CM","residential","503","indoor","pm1",7799,7768,7932,41.112,-0.026425452700379,1.24492834213567e-06,1649.809,TRUE,71849.804,164
"1810","CM","residential","503","indoor","pm1",8219,8205,8397,15.05,-0.0188621164402842,7.02682407754371e-06,675.964,TRUE,71849.804,192
"1811","CM","residential","503","indoor","pm1",8223,8200,8880,49.814,-0.00368372596270431,4.44983669959918e-06,5625.316,FALSE,164490.381,680
"1812","CM","residential","503","indoor","pm1",9221,8481,9492,23.527,-0.021515276012651,7.97878904455891e-06,1158.546,TRUE,71849.804,1011
"1813","CM","residential","503","indoor","pm1",10171,9925,10437,49.445,-0.0117094359684597,9.19708090037947e-06,3915.912,FALSE,164490.381,512
"1814","CM","residential","503","indoor","pm1",10744,10719,10871,8.975,-0.00933022723798605,2.41164214651932e-06,488.254,TRUE,71849.804,152
"1815","CM","residential","503","indoor","pm1",10887,10870,10965,12.928,-0.0161677316512168,1.76558343506971e-06,441.536,FALSE,164490.381,95
"1816","CM","residential","503","indoor","pm1",11089,10992,11211,11.758,-0.0178643888774256,1.98392328799286e-06,551.532,TRUE,71849.804,219
"1817","CM","residential","503","indoor","pm1",11102,11077,11156,8.496,-0.019008228177358,2.12199028099608e-07,277.639,FALSE,164490.381,79
"1818","CM","residential","503","indoor","pm1",11324,11311,11382,6.94,-0.0142824313164317,1.91696269468191e-07,282.174,FALSE,164490.381,71
"1819","CM","residential","503","indoor","pm1",11356,11342,11455,7.099,-0.014024046814875,1.15189874475968e-06,314.505,TRUE,71849.804,113
"1820","CM","residential","503","indoor","pm1",12035,11786,12140,6.742,-0.00415968645904595,2.55862983691164e-07,482.002,FALSE,164490.381,354
"1821","CM","residential","503","indoor","pm1",12133,12097,12204,3.952,-0.0109844852353301,2.6955302365847e-07,174.122,TRUE,71849.804,107
"1822","CM","residential","503","indoor","pm1",12352,12204,12505,49.488,-0.0285689964538527,4.03797568603793e-06,1594.814,TRUE,71849.804,301
"1823","CM","residential","503","indoor","pm1",12533,12489,12587,7.871,-0.0195021154536745,8.25774595564022e-07,312.417,FALSE,164490.381,98
"1824","CM","residential","503","indoor","pm1",12640,12629,12769,48.873,-0.0319318422196587,8.2683160466275e-06,1575.978,TRUE,71849.804,140
"1825","CM","residential","503","indoor","pm1",12737,12732,12809,49.595,-0.046768533644205,2.39140414710635e-06,906.484,FALSE,164490.381,77
"1826","CM","residential","503","indoor","pm1",12882,12863,12966,13.549,-0.0286053217110149,2.03336845993369e-07,438.483,TRUE,71849.804,103
"1827","CM","residential","503","indoor","pm1",12965,12913,13070,48.954,-0.0248682874889246,2.1030708304259e-06,1607.005,FALSE,164490.381,157
"1828","CM","residential","503","indoor","pm1",13598,13539,13990,48.273,-0.0323628396774703,4.35338046060115e-06,2981.994,TRUE,71849.804,451
"1829","CM","residential","503","indoor","pm1",14065,14029,14264,38.442,-0.0281831491415568,6.34716403149345e-06,1546.252,TRUE,71849.804,235
"1830","CM","residential","503","indoor","pm1",14130,14121,15048,35.48,-0.0015164693534219,3.63635077980559e-06,8841.94,FALSE,164490.381,927
"1831","CM","residential","503","indoor","pm1",14625,14613,14652,3.459,-0.0257719314947208,4.03139407597285e-06,68.036,TRUE,71849.804,39
"1832","CM","residential","503","indoor","pm1",15192,14943,15355,35.904,-0.0233767715938606,1.76213029205814e-06,1535.887,TRUE,71849.804,412
"1833","CM","residential","503","indoor","pm1",15472,15445,15690,38.884,-0.0165569601513965,5.43964634376124e-06,2096.474,TRUE,71849.804,245
"1834","CM","residential","503","indoor","pm1",15523,15513,15963,20.805,-0.00180677600155767,7.18556627765071e-06,2667.716,FALSE,164490.381,450
"1835","CM","residential","503","indoor","pm1",16566,16099,16784,9.571,-0.00425127584652483,5.56796929293326e-07,1057.42,FALSE,164490.381,685
"1836","CM","residential","503","indoor","pm1",16632,16510,16820,46.561,-0.0182851838526732,4.11675971818337e-06,1673.78,TRUE,71849.804,310
"1837","CM","residential","503","indoor","pm1",16924,16784,17587,49.395,-0.00234603425563847,1.6357049759304e-06,7936.821,FALSE,164490.381,803
"1838","CM","residential","503","indoor","pm1",18079,18018,18199,14.441,-0.0129058257083879,9.70313393737626e-06,1090.63,FALSE,164490.381,181
"1839","CM","residential","503","indoor","pm1",18288,18268,18789,48.823,-0.00762800178641421,9.46578464389737e-06,5003.65,FALSE,164490.381,521
"1840","CM","residential","503","indoor","pm1",18383,18072,18640,13.863,-0.0111980509543666,7.10267443888e-06,964.622,TRUE,71849.804,568
"1841","CM","residential","503","indoor","pm1",19175,18947,19445,9.501,-0.00369766461058259,2.07167713059018e-07,1457.763,FALSE,164490.381,498
"1842","CM","residential","503","indoor","pm1",19419,19303,19612,48.335,-0.033159678647557,2.32787990009351e-06,1574.844,TRUE,71849.804,309
"1843","CM","residential","503","indoor","pm1",19501,19480,19631,16.418,-0.0152617965132562,2.89048657012813e-06,899.072,FALSE,164490.381,151
"1844","CM","residential","503","indoor","pm1",19931,19911,20254,38.997,-0.0134284641407098,6.18035167970477e-06,2385.105,FALSE,164490.381,343
"1845","CM","residential","503","indoor","pm1",20764,20674,20824,3.33,-0.00538076883186495,2.17534732773182e-06,135.553,TRUE,71849.804,150
"1846","CM","residential","503","indoor","pm1",21074,21056,21207,48.458,-0.0347849145338954,5.35316772305984e-07,1498.935,TRUE,71849.804,151
"1847","CM","residential","503","indoor","pm1",22416,20885,22515,22.595,-0.0208229254654186,2.50268057904137e-07,912.518,FALSE,164490.381,1630
"1848","CM","residential","503","indoor","pm1",22873,22550,23172,48.611,-0.0110655211714857,7.91965518868125e-06,1918.839,FALSE,164490.381,622
"1849","CM","residential","503","indoor","pm1",24360,23507,25704,47.949,-0.000222792060093842,1.69907374410127e-06,19115.773,FALSE,164490.381,2197
"1850","CM","residential","503","indoor","pm25",141,1,321,49.006,-0.0226773735044959,5.29637253438818e-06,2099.539,FALSE,181284.528,320
"1851","CM","residential","503","indoor","pm25",873,1,1081,59.852,-0.0286735565971831,6.80459075935715e-06,2243.766,TRUE,82625.115,1080
"1852","CM","residential","503","indoor","pm25",1133,1108,1203,6.905,-0.020968562345128,1.28900507262805e-06,235.001,TRUE,82625.115,95
"1853","CM","residential","503","indoor","pm25",1134,1130,1165,10.788,-0.0385467030016608,1.09713289018983e-06,155.403,FALSE,181284.528,35
"1854","CM","residential","503","indoor","pm25",1358,1351,1453,59.747,-0.0277712130909779,2.30847000639525e-06,2021.237,FALSE,181284.528,102
"1855","CM","residential","503","indoor","pm25",2358,2352,2416,12.348,-0.0383987965132842,6.59222024519199e-06,265.785,TRUE,82625.115,64
"1856","CM","residential","503","indoor","pm25",2684,2641,2778,7.591,-0.00744751467676575,6.92948569010763e-07,511.805,FALSE,181284.528,137
"1857","CM","residential","503","indoor","pm25",2898,2890,3072,48.024,-0.0190909219580778,4.16798938146251e-06,1707.679,FALSE,181284.528,182
"1858","CM","residential","503","indoor","pm25",3100,3072,3191,12.402,-0.0151780150432866,9.60605154095087e-06,564.423,FALSE,181284.528,119
"1859","CM","residential","503","indoor","pm25",3497,3479,3617,30.687,-0.0222815401515028,1.81151796761764e-06,1418.789,TRUE,82625.115,138
"1860","CM","residential","503","indoor","pm25",3755,3732,3938,6.112,-0.00136921456333499,1.31782043625176e-06,835.369,FALSE,181284.528,206
"1861","CM","residential","503","indoor","pm25",3989,3974,4258,51.38,-0.0258575950045877,8.67961890918033e-06,2295.504,TRUE,82625.115,284
"1862","CM","residential","503","indoor","pm25",4411,4258,4565,48.748,-0.0173218590866031,4.78669164849004e-07,2294.275,FALSE,181284.528,307
"1863","CM","residential","503","indoor","pm25",4624,4611,4778,16.364,-0.0127393839791001,2.05616656748951e-06,1048.977,TRUE,82625.115,167
"1864","CM","residential","503","indoor","pm25",4879,4863,5192,37.535,-0.0164811109040667,6.52798029251317e-06,2691.764,TRUE,82625.115,329
"1865","CM","residential","503","indoor","pm25",5166,5015,5473,6.206,-0.00025938003142483,1.32708807894083e-06,1453.004,FALSE,181284.528,458
"1866","CM","residential","503","indoor","pm25",5437,5404,5634,52.136,-0.0218624561926823,1.67286039108396e-06,2356.324,TRUE,82625.115,230
"1867","CM","residential","503","indoor","pm25",5512,5489,5784,43.919,-0.00917687434260922,8.12199968438943e-06,2829.912,FALSE,181284.528,295
"1868","CM","residential","503","indoor","pm25",5931,5917,5974,8.378,-0.017661601235242,2.85581274315573e-07,235.222,FALSE,181284.528,57
"1869","CM","residential","503","indoor","pm25",5968,5866,6007,5.145,-0.0328900095812261,2.29546275537199e-06,121.967,TRUE,82625.115,141
"1870","CM","residential","503","indoor","pm25",6440,6067,6537,27.268,-0.0357519965298052,8.66176118323878e-06,756.664,TRUE,82625.115,470
"1871","CM","residential","503","indoor","pm25",6782,6756,6894,33.168,-0.0245562677670015,7.80321330766418e-07,1297.534,TRUE,82625.115,138
"1872","CM","residential","503","indoor","pm25",7101,6845,7862,65.766,-0.00250084603059493,3.75983355189577e-08,8179.634,FALSE,181284.528,1017
"1873","CM","residential","503","indoor","pm25",7799,7768,7937,47.467,-0.0260005050543946,9.37178031561731e-06,1931.567,TRUE,82625.115,169
"1874","CM","residential","503","indoor","pm25",8219,8205,8321,16.553,-0.0244773210221978,8.97200009842671e-06,558.593,TRUE,82625.115,116
"1875","CM","residential","503","indoor","pm25",8222,8208,8853,53.639,-0.0035913445530495,3.02384506160985e-06,6023.104,FALSE,181284.528,645
"1876","CM","residential","503","indoor","pm25",8652,8481,8764,4.097,-0.00537927619390333,5.27572410265137e-06,285.481,TRUE,82625.115,283
"1877","CM","residential","503","indoor","pm25",9221,9069,9483,24.879,-0.0194856165843691,7.05634165668251e-06,1245.685,TRUE,82625.115,414
"1878","CM","residential","503","indoor","pm25",9929,9923,10415,72.436,-0.00311747241704344,1.59726269278136e-06,11758.034,FALSE,181284.528,492
"1879","CM","residential","503","indoor","pm25",10744,10601,10871,13.297,-0.0124818038687735,2.78654786805426e-06,648.754,TRUE,82625.115,270
"1880","CM","residential","503","indoor","pm25",10887,10870,10965,13.44,-0.0162366594529689,2.59234399412303e-06,457.34,FALSE,181284.528,95
"1881","CM","residential","503","indoor","pm25",11079,10994,11211,18.089,-0.0195940817739713,8.11834130516553e-06,943.177,TRUE,82625.115,217
"1882","CM","residential","503","indoor","pm25",11102,11076,11148,9.236,-0.0200139564047591,2.57967499435897e-09,275.106,FALSE,181284.528,72
"1883","CM","residential","503","indoor","pm25",11324,11311,11382,8.405,-0.0164435028165867,1.1828630951404e-07,319.723,FALSE,181284.528,71
"1884","CM","residential","503","indoor","pm25",11356,11342,11444,7.517,-0.0142244066079691,3.85355485815854e-06,312.748,TRUE,82625.115,102
"1885","CM","residential","503","indoor","pm25",12035,11819,12126,7.047,-0.00322512435256749,6.5413783408398e-07,447.147,FALSE,181284.528,307
"1886","CM","residential","503","indoor","pm25",12139,12109,12204,3.981,-0.0101915382496204,8.21216476962044e-06,176.793,TRUE,82625.115,95
"1887","CM","residential","503","indoor","pm25",12352,12204,12505,52.013,-0.0284904119723923,4.31516484059957e-06,1687.707,TRUE,82625.115,301
"1888","CM","residential","503","indoor","pm25",12505,12485,12587,10.59,-0.00857659586116936,4.50477356844474e-06,717.794,FALSE,181284.528,102
"1889","CM","residential","503","indoor","pm25",12640,12625,12769,52.83,-0.0321781233102599,1.50854606654133e-06,1645.091,TRUE,82625.115,144
"1890","CM","residential","503","indoor","pm25",12737,12732,12809,53.699,-0.0483199004193535,4.35694058068678e-06,957.309,FALSE,181284.528,77
"1891","CM","residential","503","indoor","pm25",12882,12863,12952,13.787,-0.0287919177833933,2.41364146050553e-06,424.425,TRUE,82625.115,89
"1892","CM","residential","503","indoor","pm25",12965,12916,13068,56.481,-0.025958015801858,3.76762515487383e-06,1798.657,FALSE,181284.528,152
"1893","CM","residential","503","indoor","pm25",13598,13539,13990,56.361,-0.00545138362635673,8.85345771431765e-06,3750.627,TRUE,82625.115,451
"1894","CM","residential","503","indoor","pm25",14065,14029,14236,40.382,-0.02843514715424,9.63437442606127e-07,1557.406,TRUE,82625.115,207
