"","x","y","r","case","participant_id"
"1127","inlttmp_outdoor","pm1_outdoor",-0.220168653874934,"hepa","45361"
"1128","inlttmp_outdoor","pm1_ratio",0.210881723492351,"hepa","45361"
"1129","inlttmp_outdoor","pm25_indoor",0.103273844322913,"hepa","45361"
"1130","inlttmp_outdoor","pm25_outdoor",0.359023640059761,"hepa","45361"
"1131","inlttmp_outdoor","pm25_ratio",0.0732536531513714,"hepa","45361"
"1132","inlttmp_outdoor","pm10_indoor",0.118043178804264,"hepa","45361"
"1133","inlttmp_outdoor","pm10_outdoor",0.382853480748337,"hepa","45361"
"1134","inlttmp_outdoor","pm10_ratio",0.07720471278899,"hepa","45361"
"1135","inlttmp_outdoor","pm1num_indoor",0.0504557190579934,"hepa","45361"
"1136","inlttmp_outdoor","pm1num_outdoor",-0.0264293296835906,"hepa","45361"
"1137","inlttmp_outdoor","pm1num_ratio",0.114319045487597,"hepa","45361"
"1138","inlttmp_outdoor","temp_indoor",0.516856321469602,"hepa","45361"
"1139","inlttmp_outdoor","temp_outdoor",0.75790088276789,"hepa","45361"
"1140","inlttmp_outdoor","temp_ratio",0.0125221271898711,"hepa","45361"
"1141","inlttmp_ratio","pm1_indoor",-0.0153741124322347,"hepa","45361"
"1142","inlttmp_ratio","pm1_outdoor",0.0749659360296545,"hepa","45361"
"1143","inlttmp_ratio","pm1_ratio",-0.12711063959918,"hepa","45361"
"1144","inlttmp_ratio","pm25_indoor",-0.0749430856026252,"hepa","45361"
"1145","inlttmp_ratio","pm25_outdoor",-0.26280306157888,"hepa","45361"
"1146","inlttmp_ratio","pm25_ratio",-0.0211942688483568,"hepa","45361"
"1147","inlttmp_ratio","pm10_indoor",-0.193750035159431,"hepa","45361"
"1148","inlttmp_ratio","pm10_outdoor",-0.287064127073176,"hepa","45361"
"1149","inlttmp_ratio","pm10_ratio",-0.0236631423359095,"hepa","45361"
"1150","inlttmp_ratio","pm1num_indoor",-0.026525454767771,"hepa","45361"
"1151","inlttmp_ratio","pm1num_outdoor",-0.196291583450698,"hepa","45361"
"1152","inlttmp_ratio","pm1num_ratio",-0.0362169306686727,"hepa","45361"
"1153","inlttmp_ratio","temp_indoor",-0.233823097589549,"hepa","45361"
"1154","inlttmp_ratio","temp_outdoor",-0.323077635826135,"hepa","45361"
"1155","inlttmp_ratio","temp_ratio",-0.00548857043879615,"hepa","45361"
"1156","pm1_indoor","pm1_outdoor",0.300641327908293,"hepa","45361"
"1157","pm1_indoor","pm1_ratio",0.412099526078283,"hepa","45361"
"1158","pm1_indoor","pm25_indoor",0.939258958040226,"hepa","45361"
"1159","pm1_indoor","pm25_outdoor",-0.0305123917604433,"hepa","45361"
"1160","pm1_indoor","pm25_ratio",0.612986830703765,"hepa","45361"
"1161","pm1_indoor","pm10_indoor",0.141440692601538,"hepa","45361"
"1162","pm1_indoor","pm10_outdoor",-0.161468120309203,"hepa","45361"
"1163","pm1_indoor","pm10_ratio",0.216152779681382,"hepa","45361"
"1164","pm1_indoor","pm1num_indoor",0.743182177066637,"hepa","45361"
"1165","pm1_indoor","pm1num_outdoor",0.099548645519622,"hepa","45361"
"1166","pm1_indoor","pm1num_ratio",0.482259859982876,"hepa","45361"
"1167","pm1_indoor","temp_indoor",-0.0465742009680735,"hepa","45361"
"1168","pm1_indoor","temp_outdoor",0.0424545607592013,"hepa","45361"
"1169","pm1_indoor","temp_ratio",0.0104162612933485,"hepa","45361"
"1170","pm1_outdoor","pm1_ratio",-0.238031755629815,"hepa","45361"
"1171","pm1_outdoor","pm25_indoor",0.306537503064379,"hepa","45361"
"1172","pm1_outdoor","pm25_outdoor",0.239332662202744,"hepa","45361"
"1173","pm1_outdoor","pm25_ratio",-0.0738708256131571,"hepa","45361"
"1174","pm1_outdoor","pm10_indoor",0.0177117905307823,"hepa","45361"
"1175","pm1_outdoor","pm10_outdoor",-0.128764585149817,"hepa","45361"
"1176","pm1_outdoor","pm10_ratio",0.035587169519686,"hepa","45361"
"1177","pm1_outdoor","pm1num_indoor",0.238222449621464,"hepa","45361"
"1178","pm1_outdoor","pm1num_outdoor",0.627020884299759,"hepa","45361"
"1179","pm1_outdoor","pm1num_ratio",-0.116477391934641,"hepa","45361"
"1180","pm1_outdoor","temp_indoor",-0.187740443593075,"hepa","45361"
"1181","pm1_outdoor","temp_outdoor",-0.305275181520005,"hepa","45361"
"1182","pm1_outdoor","temp_ratio",0.0077680684584882,"hepa","45361"
"1183","pm1_ratio","pm25_indoor",0.384693530200503,"hepa","45361"
"1184","pm1_ratio","pm25_outdoor",-0.22366435538163,"hepa","45361"
"1185","pm1_ratio","pm25_ratio",0.72510717179547,"hepa","45361"
"1186","pm1_ratio","pm10_indoor",0.132983785115183,"hepa","45361"
"1187","pm1_ratio","pm10_outdoor",-0.0474477474847753,"hepa","45361"
"1188","pm1_ratio","pm10_ratio",0.135967397514779,"hepa","45361"
"1189","pm1_ratio","pm1num_indoor",0.42474670190071,"hepa","45361"
"1190","pm1_ratio","pm1num_outdoor",-0.273021427471184,"hepa","45361"
"1191","pm1_ratio","pm1num_ratio",0.70444122006377,"hepa","45361"
"1192","pm1_ratio","temp_indoor",0.122525486732146,"hepa","45361"
"1193","pm1_ratio","temp_outdoor",0.113594942472464,"hepa","45361"
"1194","pm1_ratio","temp_ratio",0.00553252112711617,"hepa","45361"
"1195","pm25_indoor","pm25_outdoor",0.0875881574109158,"hepa","45361"
"1196","pm25_indoor","pm25_ratio",0.618250420417799,"hepa","45361"
"1197","pm25_indoor","pm10_indoor",0.348679323098107,"hepa","45361"
"1198","pm25_indoor","pm10_outdoor",0.0019108697292508,"hepa","45361"
"1199","pm25_indoor","pm10_ratio",0.327067113180044,"hepa","45361"
"1200","pm25_indoor","pm1num_indoor",0.690855747954326,"hepa","45361"
"1201","pm25_indoor","pm1num_outdoor",0.0598899641928305,"hepa","45361"
"1202","pm25_indoor","pm1num_ratio",0.444799336335988,"hepa","45361"
"1203","pm25_indoor","temp_indoor",0.0435393828654728,"hepa","45361"
"1204","pm25_indoor","temp_outdoor",0.161113901232581,"hepa","45361"
"1205","pm25_indoor","temp_ratio",0.0149455759260806,"hepa","45361"
"1206","pm25_outdoor","pm25_ratio",-0.358635380661211,"hepa","45361"
"1207","pm25_outdoor","pm10_indoor",0.108043216697134,"hepa","45361"
"1208","pm25_outdoor","pm10_outdoor",0.742871804820777,"hepa","45361"
"1209","pm25_outdoor","pm10_ratio",-0.23599925138972,"hepa","45361"
"1210","pm25_outdoor","pm1num_indoor",-0.0721884149343037,"hepa","45361"
"1211","pm25_outdoor","pm1num_outdoor",0.413029445233077,"hepa","45361"
"1212","pm25_outdoor","pm1num_ratio",-0.26138595473757,"hepa","45361"
"1213","pm25_outdoor","temp_indoor",0.0166144197013325,"hepa","45361"
"1214","pm25_outdoor","temp_outdoor",0.493712414815336,"hepa","45361"
"1215","pm25_outdoor","temp_ratio",0.00340714374797891,"hepa","45361"
"1216","pm25_ratio","pm10_indoor",0.243148607106254,"hepa","45361"
"1217","pm25_ratio","pm10_outdoor",-0.244789994343065,"hepa","45361"
"1218","pm25_ratio","pm10_ratio",0.488617068111171,"hepa","45361"
"1219","pm25_ratio","pm1num_indoor",0.677367142331735,"hepa","45361"
"1220","pm25_ratio","pm1num_outdoor",-0.288884551890772,"hepa","45361"
"1221","pm25_ratio","pm1num_ratio",0.853479611308149,"hepa","45361"
"1222","pm25_ratio","temp_indoor",0.123737643010969,"hepa","45361"
"1223","pm25_ratio","temp_outdoor",0.0660071075165668,"hepa","45361"
"1224","pm25_ratio","temp_ratio",0.0103806212171187,"hepa","45361"
"1225","pm10_indoor","pm10_outdoor",0.250393768283145,"hepa","45361"
"1226","pm10_indoor","pm10_ratio",0.445192724203608,"hepa","45361"
"1227","pm10_indoor","pm1num_indoor",0.0748307582912165,"hepa","45361"
"1228","pm10_indoor","pm1num_outdoor",-0.112817887520264,"hepa","45361"
"1229","pm10_indoor","pm1num_ratio",0.0936004209067606,"hepa","45361"
"1230","pm10_indoor","temp_indoor",0.0416581982427029,"hepa","45361"
"1231","pm10_indoor","temp_outdoor",0.165552549904405,"hepa","45361"
"1232","pm10_indoor","temp_ratio",0.00691984660852092,"hepa","45361"
"1233","pm10_outdoor","pm10_ratio",-0.253085982780781,"hepa","45361"
"1234","pm10_outdoor","pm1num_indoor",-0.202058644332997,"hepa","45361"
"1235","pm10_outdoor","pm1num_outdoor",0.0442864904123152,"hepa","45361"
"1236","pm10_outdoor","pm1num_ratio",-0.168745006888116,"hepa","45361"
"1237","pm10_outdoor","temp_indoor",0.195340462964108,"hepa","45361"
"1238","pm10_outdoor","temp_outdoor",0.489198353337012,"hepa","45361"
"1239","pm10_outdoor","temp_ratio",0.00573219270573644,"hepa","45361"
"1240","pm10_ratio","pm1num_indoor",0.276710235946335,"hepa","45361"
"1241","pm10_ratio","pm1num_outdoor",-0.183862590378857,"hepa","45361"
"1242","pm10_ratio","pm1num_ratio",0.30195626171744,"hepa","45361"
"1243","pm10_ratio","temp_indoor",0.0773730678426343,"hepa","45361"
"1244","pm10_ratio","temp_outdoor",0.0785844698904156,"hepa","45361"
"1245","pm10_ratio","temp_ratio",-0.00575630975210758,"hepa","45361"
"1246","pm1num_indoor","pm1num_outdoor",0.0992788502204353,"hepa","45361"
"1247","pm1num_indoor","pm1num_ratio",0.716584169497583,"hepa","45361"
"1248","pm1num_indoor","temp_indoor",-0.0679623119039938,"hepa","45361"
"1249","pm1num_indoor","temp_outdoor",0.0995468442248125,"hepa","45361"
"1250","pm1num_indoor","temp_ratio",0.0148805738096202,"hepa","45361"
"1251","pm1num_outdoor","pm1num_ratio",-0.293677161242717,"hepa","45361"
"1252","pm1num_outdoor","temp_indoor",-0.333479838932794,"hepa","45361"
"1253","pm1num_outdoor","temp_outdoor",-0.271499529691914,"hepa","45361"
"1254","pm1num_outdoor","temp_ratio",-0.0149338067714343,"hepa","45361"
"1255","pm1num_ratio","temp_indoor",0.0961482690911598,"hepa","45361"
"1256","pm1num_ratio","temp_outdoor",0.139450959058463,"hepa","45361"
"1257","pm1num_ratio","temp_ratio",0.00960813902691757,"hepa","45361"
"1258","temp_indoor","temp_outdoor",0.514205065204221,"hepa","45361"
"1259","temp_indoor","temp_ratio",0.0221596568557376,"hepa","45361"
"1260","temp_outdoor","temp_ratio",0.0172502559214787,"hepa","45361"
"1261","concent_indoor","concent_outdoor",0.236364392394401,"sham","44621"
"1262","concent_indoor","concent_ratio",0.944376598440148,"sham","44621"
"1263","concent_indoor","inlttmp_indoor",-0.0849438089690514,"sham","44621"
"1264","concent_indoor","inlttmp_outdoor",-0.0841389830286762,"sham","44621"
"1265","concent_indoor","inlttmp_ratio",-0.0255782738093713,"sham","44621"
"1266","concent_indoor","pm1_indoor",0.0732097187901857,"sham","44621"
"1267","concent_indoor","pm1_outdoor",0.0807077956902112,"sham","44621"
"1268","concent_indoor","pm1_ratio",-0.0240266596900934,"sham","44621"
"1269","concent_indoor","pm25_indoor",0.0767784083933745,"sham","44621"
"1270","concent_indoor","pm25_outdoor",0.0762829849583779,"sham","44621"
"1271","concent_indoor","pm25_ratio",0.00905737982647606,"sham","44621"
"1272","concent_indoor","pm10_indoor",0.141458106115222,"sham","44621"
"1273","concent_indoor","pm10_outdoor",0.0433435082633772,"sham","44621"
"1274","concent_indoor","pm10_ratio",0.0827953364119834,"sham","44621"
"1275","concent_indoor","pm1num_indoor",0.0483287654107903,"sham","44621"
"1276","concent_indoor","pm1num_outdoor",0.0464910643229348,"sham","44621"
"1277","concent_indoor","pm1num_ratio",6.14619562871666e-05,"sham","44621"
"1278","concent_indoor","temp_indoor",-0.0420744517171331,"sham","44621"
"1279","concent_indoor","temp_outdoor",-0.00973313492525738,"sham","44621"
"1280","concent_indoor","temp_ratio",-0.039720976313572,"sham","44621"
"1281","concent_outdoor","concent_ratio",-0.0323414383385974,"sham","44621"
"1282","concent_outdoor","inlttmp_indoor",0.0379185871884529,"sham","44621"
"1283","concent_outdoor","inlttmp_outdoor",0.0385224371732947,"sham","44621"
"1284","concent_outdoor","inlttmp_ratio",-0.0265281460972328,"sham","44621"
"1285","concent_outdoor","pm1_indoor",0.152584764715229,"sham","44621"
"1286","concent_outdoor","pm1_outdoor",0.230165699390772,"sham","44621"
"1287","concent_outdoor","pm1_ratio",-0.228266946128045,"sham","44621"
"1288","concent_outdoor","pm25_indoor",0.151981635044285,"sham","44621"
"1289","concent_outdoor","pm25_outdoor",0.221887242881178,"sham","44621"
"1290","concent_outdoor","pm25_ratio",-0.186955743397337,"sham","44621"
"1291","concent_outdoor","pm10_indoor",0.118139778846602,"sham","44621"
"1292","concent_outdoor","pm10_outdoor",0.00982908350595136,"sham","44621"
"1293","concent_outdoor","pm10_ratio",0.0208377828097413,"sham","44621"
"1294","concent_outdoor","pm1num_indoor",0.152182841307059,"sham","44621"
"1295","concent_outdoor","pm1num_outdoor",0.186062524986144,"sham","44621"
"1296","concent_outdoor","pm1num_ratio",-0.142452850132097,"sham","44621"
"1297","concent_outdoor","temp_indoor",0.0443168728203982,"sham","44621"
"1298","concent_outdoor","temp_outdoor",0.0973288834931938,"sham","44621"
"1299","concent_outdoor","temp_ratio",-0.144380244594333,"sham","44621"
"1300","concent_ratio","inlttmp_indoor",-0.101724831479241,"sham","44621"
"1301","concent_ratio","inlttmp_outdoor",-0.100854344905771,"sham","44621"
"1302","concent_ratio","inlttmp_ratio",-0.0303124863422147,"sham","44621"
"1303","concent_ratio","pm1_indoor",0.00607164510663916,"sham","44621"
"1304","concent_ratio","pm1_outdoor",-0.00192472466795927,"sham","44621"
"1305","concent_ratio","pm1_ratio",0.0331077721404381,"sham","44621"
"1306","concent_ratio","pm25_indoor",0.0118453872263641,"sham","44621"
"1307","concent_ratio","pm25_outdoor",-0.00440086683388318,"sham","44621"
"1308","concent_ratio","pm25_ratio",0.0568400221668082,"sham","44621"
"1309","concent_ratio","pm10_indoor",0.0945727690748349,"sham","44621"
"1310","concent_ratio","pm10_outdoor",0.0279869539420597,"sham","44621"
"1311","concent_ratio","pm10_ratio",0.0731276314353991,"sham","44621"
"1312","concent_ratio","pm1num_indoor",-0.0248401508697342,"sham","44621"
"1313","concent_ratio","pm1num_outdoor",-0.0312435576540003,"sham","44621"
"1314","concent_ratio","pm1num_ratio",0.034846730684922,"sham","44621"
"1315","concent_ratio","temp_indoor",-0.0589565868160135,"sham","44621"
"1316","concent_ratio","temp_outdoor",-0.0208264453505888,"sham","44621"
"1317","concent_ratio","temp_ratio",-0.0122555106153998,"sham","44621"
"1318","inlttmp_indoor","inlttmp_outdoor",0.999846194083643,"sham","44621"
"1319","inlttmp_indoor","inlttmp_ratio",-0.133755535956773,"sham","44621"
"1320","inlttmp_indoor","pm1_indoor",0.638466619745879,"sham","44621"
"1321","inlttmp_indoor","pm1_outdoor",0.450926483419216,"sham","44621"
"1322","inlttmp_indoor","pm1_ratio",0.417419668049924,"sham","44621"
"1323","inlttmp_indoor","pm25_indoor",0.646745357376162,"sham","44621"
"1324","inlttmp_indoor","pm25_outdoor",0.477661853540122,"sham","44621"
"1325","inlttmp_indoor","pm25_ratio",0.393047573522808,"sham","44621"
"1326","inlttmp_indoor","pm10_indoor",0.510771086502936,"sham","44621"
"1327","inlttmp_indoor","pm10_outdoor",0.187500314758175,"sham","44621"
"1328","inlttmp_indoor","pm10_ratio",0.363871061330552,"sham","44621"
"1329","inlttmp_indoor","pm1num_indoor",0.494354271685398,"sham","44621"
"1330","inlttmp_indoor","pm1num_outdoor",0.389820221117532,"sham","44621"
"1331","inlttmp_indoor","pm1num_ratio",0.540659796699618,"sham","44621"
"1332","inlttmp_indoor","temp_indoor",0.970708441916981,"sham","44621"
"1333","inlttmp_indoor","temp_outdoor",0.507009567286126,"sham","44621"
"1334","inlttmp_indoor","temp_ratio",-0.504406088792197,"sham","44621"
"1335","inlttmp_outdoor","inlttmp_ratio",-0.151054741816616,"sham","44621"
"1336","inlttmp_outdoor","pm1_indoor",0.639285849024102,"sham","44621"
"1337","inlttmp_outdoor","pm1_outdoor",0.451533214660147,"sham","44621"
"1338","inlttmp_outdoor","pm1_ratio",0.416278378129683,"sham","44621"
"1339","inlttmp_outdoor","pm25_indoor",0.647725405910004,"sham","44621"
"1340","inlttmp_outdoor","pm25_outdoor",0.478096690512895,"sham","44621"
"1341","inlttmp_outdoor","pm25_ratio",0.393549345693662,"sham","44621"
"1342","inlttmp_outdoor","pm10_indoor",0.511798357869386,"sham","44621"
"1343","inlttmp_outdoor","pm10_outdoor",0.185965509036311,"sham","44621"
"1344","inlttmp_outdoor","pm10_ratio",0.366417948374767,"sham","44621"
"1345","inlttmp_outdoor","pm1num_indoor",0.494871035251606,"sham","44621"
"1346","inlttmp_outdoor","pm1num_outdoor",0.390158583898583,"sham","44621"
"1347","inlttmp_outdoor","pm1num_ratio",0.541110018986816,"sham","44621"
"1348","inlttmp_outdoor","temp_indoor",0.970117586297807,"sham","44621"
"1349","inlttmp_outdoor","temp_outdoor",0.509875760222186,"sham","44621"
"1350","inlttmp_outdoor","temp_ratio",-0.504720748817842,"sham","44621"
"1351","inlttmp_ratio","pm1_indoor",-0.140637203404087,"sham","44621"
"1352","inlttmp_ratio","pm1_outdoor",-0.101637460301796,"sham","44621"
"1353","inlttmp_ratio","pm1_ratio",-0.000839797582066793,"sham","44621"
"1354","inlttmp_ratio","pm25_indoor",-0.151067751158593,"sham","44621"
"1355","inlttmp_ratio","pm25_outdoor",-0.0965158956811454,"sham","44621"
"1356","inlttmp_ratio","pm25_ratio",-0.0890584077175238,"sham","44621"
"1357","inlttmp_ratio","pm10_indoor",-0.131279881449683,"sham","44621"
"1358","inlttmp_ratio","pm10_outdoor",0.0495557413394886,"sham","44621"
"1359","inlttmp_ratio","pm10_ratio",-0.189617097457168,"sham","44621"
"1360","inlttmp_ratio","pm1num_indoor",-0.108051978143744,"sham","44621"
"1361","inlttmp_ratio","pm1num_outdoor",-0.0824134425447445,"sham","44621"
"1362","inlttmp_ratio","pm1num_ratio",-0.106159450299571,"sham","44621"
"1363","inlttmp_ratio","temp_indoor",-0.0984481120144185,"sham","44621"
"1364","inlttmp_ratio","temp_outdoor",-0.222349092018345,"sham","44621"
"1365","inlttmp_ratio","temp_ratio",0.0854059202069288,"sham","44621"
"1366","pm1_indoor","pm1_outdoor",0.703256189578894,"sham","44621"
"1367","pm1_indoor","pm1_ratio",0.434193281509439,"sham","44621"
"1368","pm1_indoor","pm25_indoor",0.995386179830619,"sham","44621"
"1369","pm1_indoor","pm25_outdoor",0.710594165858977,"sham","44621"
"1370","pm1_indoor","pm25_ratio",0.458521781285916,"sham","44621"
"1371","pm1_indoor","pm10_indoor",0.69601114123111,"sham","44621"
"1372","pm1_indoor","pm10_outdoor",0.173964204359566,"sham","44621"
"1373","pm1_indoor","pm10_ratio",0.493495700396632,"sham","44621"
"1374","pm1_indoor","pm1num_indoor",0.872105767322949,"sham","44621"
"1375","pm1_indoor","pm1num_outdoor",0.763000310417298,"sham","44621"
"1376","pm1_indoor","pm1num_ratio",0.393859996272835,"sham","44621"
"1377","pm1_indoor","temp_indoor",0.637914930281815,"sham","44621"
"1378","pm1_indoor","temp_outdoor",0.127227258316282,"sham","44621"
"1379","pm1_indoor","temp_ratio",-0.176401392954717,"sham","44621"
"1380","pm1_outdoor","pm1_ratio",-0.0496590617953667,"sham","44621"
"1381","pm1_outdoor","pm25_indoor",0.70392883785851,"sham","44621"
"1382","pm1_outdoor","pm25_outdoor",0.994882761582451,"sham","44621"
"1383","pm1_outdoor","pm25_ratio",-0.0102741381787762,"sham","44621"
"1384","pm1_outdoor","pm10_indoor",0.486442602752501,"sham","44621"
"1385","pm1_outdoor","pm10_outdoor",0.317728481714719,"sham","44621"
"1386","pm1_outdoor","pm10_ratio",0.227056572157713,"sham","44621"
"1387","pm1_outdoor","pm1num_indoor",0.631302994091027,"sham","44621"
"1388","pm1_outdoor","pm1num_outdoor",0.8767656948673,"sham","44621"
"1389","pm1_outdoor","pm1num_ratio",0.0053201025112787,"sham","44621"
"1390","pm1_outdoor","temp_indoor",0.435066725093068,"sham","44621"
"1391","pm1_outdoor","temp_outdoor",0.121655877065839,"sham","44621"
"1392","pm1_outdoor","temp_ratio",-0.157736109931196,"sham","44621"
"1393","pm1_ratio","pm25_indoor",0.437421345858882,"sham","44621"
"1394","pm1_ratio","pm25_outdoor",-0.0311736228716587,"sham","44621"
"1395","pm1_ratio","pm25_ratio",0.920073579202196,"sham","44621"
"1396","pm1_ratio","pm10_indoor",0.322057236813053,"sham","44621"
"1397","pm1_ratio","pm10_outdoor",0.0012120231091476,"sham","44621"
"1398","pm1_ratio","pm10_ratio",0.356358649621071,"sham","44621"
"1399","pm1_ratio","pm1num_indoor",0.341352234321244,"sham","44621"
"1400","pm1_ratio","pm1num_outdoor",0.0262924377158245,"sham","44621"
"1401","pm1_ratio","pm1num_ratio",0.801966072857613,"sham","44621"
"1402","pm1_ratio","temp_indoor",0.438927125858256,"sham","44621"
"1403","pm1_ratio","temp_outdoor",0.044064019161741,"sham","44621"
"1404","pm1_ratio","temp_ratio",-0.0685947261309053,"sham","44621"
"1405","pm25_indoor","pm25_outdoor",0.713274786161944,"sham","44621"
"1406","pm25_indoor","pm25_ratio",0.481664026290723,"sham","44621"
"1407","pm25_indoor","pm10_indoor",0.727669054845287,"sham","44621"
"1408","pm25_indoor","pm10_outdoor",0.18949046812619,"sham","44621"
"1409","pm25_indoor","pm10_ratio",0.519708795084448,"sham","44621"
"1410","pm25_indoor","pm1num_indoor",0.863685378724825,"sham","44621"
"1411","pm25_indoor","pm1num_outdoor",0.754598019444043,"sham","44621"
"1412","pm25_indoor","pm1num_ratio",0.409411469352498,"sham","44621"
"1413","pm25_indoor","temp_indoor",0.647554985180126,"sham","44621"
"1414","pm25_indoor","temp_outdoor",0.134310277807339,"sham","44621"
"1415","pm25_indoor","temp_ratio",-0.182351760409396,"sham","44621"
"1416","pm25_outdoor","pm25_ratio",-0.0110674034751285,"sham","44621"
"1417","pm25_outdoor","pm10_indoor",0.503987260592881,"sham","44621"
"1418","pm25_outdoor","pm10_outdoor",0.388026821955138,"sham","44621"
"1419","pm25_outdoor","pm10_ratio",0.209394006509031,"sham","44621"
"1420","pm25_outdoor","pm1num_indoor",0.631528986846708,"sham","44621"
"1421","pm25_outdoor","pm1num_outdoor",0.871569046729734,"sham","44621"
"1422","pm25_outdoor","pm1num_ratio",0.0187776257010558,"sham","44621"
"1423","pm25_outdoor","temp_indoor",0.460977245733447,"sham","44621"
"1424","pm25_outdoor","temp_outdoor",0.127088356627969,"sham","44621"
"1425","pm25_outdoor","temp_ratio",-0.16893161058634,"sham","44621"
"1426","pm25_ratio","pm10_indoor",0.394834950848668,"sham","44621"
"1427","pm25_ratio","pm10_outdoor",-0.125450967508712,"sham","44621"
"1428","pm25_ratio","pm10_ratio",0.514622373280399,"sham","44621"
"1429","pm25_ratio","pm1num_indoor",0.378402267041995,"sham","44621"
"1430","pm25_ratio","pm1num_outdoor",0.0649624645061088,"sham","44621"
"1431","pm25_ratio","pm1num_ratio",0.808706979038156,"sham","44621"
"1432","pm25_ratio","temp_indoor",0.415113991952705,"sham","44621"
"1433","pm25_ratio","temp_outdoor",0.0574730072864376,"sham","44621"
"1434","pm25_ratio","temp_ratio",-0.0705587069346045,"sham","44621"
"1435","pm10_indoor","pm10_outdoor",0.307790151805938,"sham","44621"
"1436","pm10_indoor","pm10_ratio",0.731818470454583,"sham","44621"
"1437","pm10_indoor","pm1num_indoor",0.544851590311205,"sham","44621"
"1438","pm10_indoor","pm1num_outdoor",0.444996034492363,"sham","44621"
"1439","pm10_indoor","pm1num_ratio",0.380474661734186,"sham","44621"
"1440","pm10_indoor","temp_indoor",0.538122319128025,"sham","44621"
"1441","pm10_indoor","temp_outdoor",0.239045491592892,"sham","44621"
"1442","pm10_indoor","temp_ratio",-0.232091986316021,"sham","44621"
"1443","pm10_outdoor","pm10_ratio",-0.21325391543076,"sham","44621"
"1444","pm10_outdoor","pm1num_indoor",0.156324150635252,"sham","44621"
"1445","pm10_outdoor","pm1num_outdoor",0.255063619567859,"sham","44621"
"1446","pm10_outdoor","pm1num_ratio",0.0160561006608924,"sham","44621"
"1447","pm10_outdoor","temp_indoor",0.187810091828629,"sham","44621"
"1448","pm10_outdoor","temp_outdoor",0.141290578121299,"sham","44621"
"1449","pm10_outdoor","temp_ratio",-0.190340677926269,"sham","44621"
"1450","pm10_ratio","pm1num_indoor",0.370307670925626,"sham","44621"
"1451","pm10_ratio","pm1num_outdoor",0.226128902801907,"sham","44621"
"1452","pm10_ratio","pm1num_ratio",0.40070533984192,"sham","44621"
"1453","pm10_ratio","temp_indoor",0.401333453899626,"sham","44621"
"1454","pm10_ratio","temp_outdoor",0.156916559337642,"sham","44621"
"1455","pm10_ratio","temp_ratio",-0.122619228869638,"sham","44621"
"1456","pm1num_indoor","pm1num_outdoor",0.859065178918645,"sham","44621"
"1457","pm1num_indoor","pm1num_ratio",0.386712783648982,"sham","44621"
"1458","pm1num_indoor","temp_indoor",0.477943296685387,"sham","44621"
"1459","pm1num_indoor","temp_outdoor",0.109911368884431,"sham","44621"
"1460","pm1num_indoor","temp_ratio",-0.171502215246437,"sham","44621"
"1461","pm1num_outdoor","pm1num_ratio",0.0303858024154941,"sham","44621"
"1462","pm1num_outdoor","temp_indoor",0.365204786516912,"sham","44621"
"1463","pm1num_outdoor","temp_outdoor",0.0253722967347113,"sham","44621"
"1464","pm1num_outdoor","temp_ratio",-0.0686248953355205,"sham","44621"
"1465","pm1num_ratio","temp_indoor",0.541718837749317,"sham","44621"
"1466","pm1num_ratio","temp_outdoor",0.407893738141131,"sham","44621"
"1467","pm1num_ratio","temp_ratio",-0.43099740098488,"sham","44621"
"1468","temp_indoor","temp_outdoor",0.507839150041688,"sham","44621"
"1469","temp_indoor","temp_ratio",-0.520498336434725,"sham","44621"
"1470","temp_outdoor","temp_ratio",-0.865079998542617,"sham","44621"
"1471","concent_indoor","concent_outdoor",0.18508726210006,"hepa","44621"
"1472","concent_indoor","concent_ratio",0.78538612200547,"hepa","44621"
"1473","concent_indoor","inlttmp_indoor",0.0846139090843946,"hepa","44621"
"1474","concent_indoor","inlttmp_outdoor",0.0939901621080337,"hepa","44621"
"1475","concent_indoor","inlttmp_ratio",-0.185337941191906,"hepa","44621"
"1476","concent_indoor","pm1_indoor",0.0474721276853826,"hepa","44621"
"1477","concent_indoor","pm1_outdoor",0.104672722535452,"hepa","44621"
"1478","concent_indoor","pm1_ratio",0.0433562970094668,"hepa","44621"
"1479","concent_indoor","pm25_indoor",0.0482923080640662,"hepa","44621"
"1480","concent_indoor","pm25_outdoor",0.0464171593208333,"hepa","44621"
"1481","concent_indoor","pm25_ratio",0.0481115919119829,"hepa","44621"
"1482","concent_indoor","pm10_indoor",0.0629554422184505,"hepa","44621"
"1483","concent_indoor","pm10_outdoor",0.0034345174993747,"hepa","44621"
"1484","concent_indoor","pm10_ratio",0.059422313640066,"hepa","44621"
"1485","concent_indoor","pm1num_indoor",0.0271564226492195,"hepa","44621"
"1486","concent_indoor","pm1num_outdoor",-0.118309226036552,"hepa","44621"
"1487","concent_indoor","pm1num_ratio",0.0467343387131981,"hepa","44621"
"1488","concent_indoor","temp_indoor",0.0514873901201914,"hepa","44621"
"1489","concent_indoor","temp_outdoor",0.177397278509561,"hepa","44621"
"1490","concent_indoor","temp_ratio",-0.00503308555764761,"hepa","44621"
"1491","concent_outdoor","concent_ratio",-0.0682840918324782,"hepa","44621"
"1492","concent_outdoor","inlttmp_indoor",-0.118855676469882,"hepa","44621"
"1493","concent_outdoor","inlttmp_outdoor",-0.11305590992048,"hepa","44621"
